"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000198763",89078.7701369242,-1.881267572937,0.0975530476247342,-19.2845597215357,7.24037993335836e-83,3.73898583003021e-80
"ENSG00000197520",572.550167087434,3.59643565562136,0.186797539604211,19.2531211237661,1.32909308313756e-82,6.61840887792395e-80
"ENSG00000115738",1279.19335524251,2.47849075547816,0.128825274662222,19.2391653111296,1.7398756500572e-82,8.08636206291585e-80
"ENSG00000164188",546.213898385902,3.34718283945433,0.173976976934158,19.2392286521973,1.73775098386551e-82,8.08636206291585e-80
"ENSG00000149925",3185.15203859021,2.30993451404287,0.122033288957913,18.9287245617014,6.61445206206428e-80,2.97500984197943e-77
"ENSG00000100906",5904.06748714766,1.91721389722451,0.105130087758323,18.2365861011348,2.64469258069148e-74,1.15234214539316e-71
"ENSG00000134107",1687.91248351408,2.34562593224024,0.130740192034946,17.9411235040351,5.6305133901514e-72,2.37897721814791e-69
"ENSG00000196091",694.920455946598,2.86378360117251,0.159693586316801,17.9329907181828,6.51775180876927e-72,2.67285333734323e-69
"ENSG00000104765",16298.7781968135,2.12417656334521,0.118580431788384,17.9133819240596,9.27264725470703e-72,3.69395773349657e-69
"ENSG00000124766",6907.04144721705,1.87691987213229,0.105336276207751,17.8183617240324,5.09056212169043e-71,1.97160299063138e-68
"ENSG00000163516",3637.67184443582,1.87759268418769,0.105839627263064,17.7399782363268,2.06014792592266e-70,7.76341690030803e-68
"ENSG00000067057",4432.49419538424,1.97993767924862,0.112897340372401,17.537505070692,7.41104115451902e-69,2.71926702151207e-66
"ENSG00000114023",12100.1456201626,1.78152367888086,0.102032724948134,17.4603165777104,2.87336294001767e-68,1.02726408904273e-65
"ENSG00000172175",9566.23362868665,2.35745330638016,0.135530762809516,17.3942303393767,9.12441325665986e-68,3.18054235094021e-65
"ENSG00000129521",1109.45151976148,2.56477857012774,0.148584344774409,17.2614320440135,9.1805639737207e-67,3.12206349964848e-64
"ENSG00000154734",16508.6778561511,1.89710046549132,0.110929434942466,17.101867204816,1.43724880074595e-65,4.77132381638115e-63
"ENSG00000168461",285.575826554368,3.97993850738926,0.233498410128668,17.0448205844149,3.81914291339393e-65,1.23837929398724e-62
"ENSG00000154478",212.351997726192,6.26498150725867,0.372875661798716,16.8017978889719,2.36757438999482e-63,7.5025203908404e-61
"ENSG00000163171",1920.79164951419,2.0166672022621,0.121775453467212,16.5605394588417,1.34383756947888e-61,4.16380605138756e-59
"ENSG00000144481",1170.1285101905,2.68087356794927,0.161960920598213,16.5525952683357,1.53347175616487e-61,4.64808623830582e-59
"ENSG00000198695",18485.7739499788,-1.87290352680763,0.113203649780978,-16.5445507316349,1.75267381987156e-61,5.19947469584449e-59
"ENSG00000198727",128593.620847858,-1.57942618968538,0.0955782987727908,-16.524945620135,2.42658585871664e-61,7.04872638085127e-59
"ENSG00000069667",312.625994305096,3.37260688212343,0.204725538540925,16.4737966067152,5.66037146669661e-61,1.61066447673777e-58
"ENSG00000124157",231.033316662421,4.49424187306784,0.274609215216846,16.365954323561,3.34739107137759e-60,9.33453474164355e-58
"ENSG00000075886",747.937297594378,2.3845374928925,0.145978345309833,16.3348713662388,5.57497331051378e-60,1.5241539778136e-57
"ENSG00000152256",2414.56808810038,2.01939326513163,0.123662987590152,16.3298114050453,6.05712990843052e-60,1.62412619833167e-57
"ENSG00000197930",4014.33331726282,2.20295177775852,0.135419362340851,16.267627757792,1.67523233884533e-59,4.40712537745667e-57
"ENSG00000095739",1404.15099290972,2.08022396035535,0.128416570742377,16.1990306105323,5.12282560595939e-59,1.32273254488689e-56
"ENSG00000164096",11211.3128633978,1.66571937487961,0.105772509201828,15.7481314138176,7.07408626545425e-56,1.79334517816779e-53
"ENSG00000100867",685.152613159874,-2.38982544425716,0.152201590739399,-15.7017113464276,1.47216440665414e-55,3.66542648606761e-53
"ENSG00000112715",11010.2709456723,1.79754684725303,0.115015813879336,15.6286930172823,4.64227497995538e-55,1.13556561483365e-52
"ENSG00000135919",487.767303586051,3.06878067785418,0.19757453876911,15.5322679580714,2.09825718974664e-54,5.04413793045473e-52
"ENSG00000122884",4501.25037684794,1.62656085512864,0.104894872294018,15.5065812041739,3.13112510788002e-54,7.39953853884256e-52
"ENSG00000067225",32694.9578615432,1.51242374894505,0.0981169192578383,15.414505065845,1.30768862174796e-53,3.03885040883864e-51
"ENSG00000115548",2246.70826874399,1.91454402999151,0.124472830803243,15.3812202842713,2.1878502757985e-53,5.00085186810795e-51
"ENSG00000147852",842.238877906124,2.16188742002612,0.140702364887339,15.3649686112749,2.81174797237453e-53,6.32325838368034e-51
"ENSG00000206527",5261.48909057265,1.70890249264615,0.112254026474085,15.2235295812812,2.46846252138157e-52,5.46313856121004e-50
"ENSG00000198840",19757.3226480706,-1.56287591453639,0.102964733683371,-15.1787496420127,4.8901475274122e-52,1.06536448397982e-49
"ENSG00000198888",109906.809889964,-1.66225525236998,0.109928560341251,-15.1212318910558,1.17327026625576e-51,2.51675497267754e-49
"ENSG00000133639",2723.85928833369,1.64666813395298,0.109806859433772,14.9960407067842,7.79315145055661e-51,1.64636228295622e-48
"ENSG00000159399",4090.67087192499,1.75360888932343,0.117640396406058,14.9065197236375,2.98932814145635e-50,6.22092571288447e-48
"ENSG00000006007",4108.36127933536,1.70327486661535,0.114596631851357,14.8632192682998,5.71133974781913e-50,1.17107661917415e-47
"ENSG00000159337",226.922492063673,3.6530609975926,0.249580589916265,14.6367992752089,1.63590022233112e-48,3.30570388405257e-46
"ENSG00000123505",44047.5046537312,1.62917468463245,0.111336088199464,14.6329434685518,1.73131899755936e-48,3.44854011185287e-46
"ENSG00000127663",2538.62260582078,1.64872204274625,0.112966134558202,14.5948345421769,3.02946797292553e-48,5.94927773894375e-46
"ENSG00000144445",1652.13007561372,1.97612886286866,0.136631334518272,14.4632186301627,2.06892268549929e-47,4.00652625054398e-45
"ENSG00000164683",239.471868713232,3.22156331239083,0.222983843095336,14.4475190115612,2.59879461459786e-47,4.96369771388191e-45
"ENSG00000101236",953.538491092559,1.9716512125058,0.136825128139676,14.410008156492,4.47657534030187e-47,8.43471486078771e-45
"ENSG00000124107",569.199135863623,2.31115779892539,0.160806597913827,14.3722821632225,7.72433176035947e-47,1.43600476979589e-44
"ENSG00000213694",398.602294473072,2.55435584637938,0.177812816156193,14.3654203425674,8.52876720449739e-47,1.56469212016194e-44
"ENSG00000123384",1480.40692292924,1.95786491358938,0.13663576403185,14.3290808776317,1.44013947286753e-46,2.60777463249246e-44
"ENSG00000164442",6830.5010721804,1.65527943365856,0.116363121145064,14.2251206169952,6.3993918651447e-46,1.14393231763734e-43
"ENSG00000173221",597.695754856367,2.18231152162956,0.153503368218739,14.216701216092,7.21758813228123e-46,1.27385862441009e-43
"ENSG00000109181",198.906226980986,-3.59458841893798,0.25335325755077,-14.188048946707,1.08639397370513e-45,1.89344889692133e-43
"ENSG00000069399",455.208308151674,2.61292580538573,0.184332079698586,14.1751007727918,1.30655459806331e-45,2.24904824207368e-43
"ENSG00000125266",3393.25575008037,1.64405449000932,0.118045457620879,13.9272998990732,4.32395259068276e-44,7.35230133803532e-42
"ENSG00000185133",809.09923510761,2.39746690446113,0.172823902785899,13.8723108656515,9.32242672200368e-44,1.56605537090238e-41
"ENSG00000179348",5136.33110971052,1.42192430245251,0.102811712828939,13.8303726620949,1.67152308617799e-43,2.77452933221188e-41
"ENSG00000158023",494.703087947608,2.32939050136188,0.168518302445661,13.8227745446997,1.85769243971282e-43,3.04727125728423e-41
"ENSG00000177181",1069.37130128719,1.80966343833743,0.131954175690454,13.7143324860188,8.33297475017361e-43,1.35100775513571e-40
"ENSG00000129152",135.498301785405,6.31185282529359,0.465851560218528,13.5490644752435,8.0246329971816e-42,1.28606273424946e-39
"ENSG00000146094",515.226840409155,2.20671435521975,0.162881943538461,13.5479372807133,8.14879485590227e-42,1.29112098495279e-39
"ENSG00000168874",121.50083978281,5.36818824502297,0.398706743576683,13.4640016290332,2.54738077245989e-41,3.99080113600092e-39
"ENSG00000117318",1100.0101135544,1.71982710671313,0.128864762575009,13.345984366456,1.25008285257102e-40,1.93665613482197e-38
"ENSG00000265817",981.25548090761,1.97953275502879,0.148732511322255,13.3093480196794,2.04256345169269e-40,3.1296112315331e-38
"ENSG00000130821",3251.21350641005,1.58950321910425,0.119748572555011,13.2736715368699,3.2905493585317e-40,4.98697062021821e-38
"ENSG00000135111",12679.0848170608,1.44976988823975,0.109411637328756,13.2506004263836,4.47607754539435e-40,6.71074722746596e-38
"ENSG00000117394",1459.86588829243,2.0896873283317,0.158090686686127,13.218282317165,6.88175762257066e-40,1.02076964395216e-37
"ENSG00000047648",3464.95813250643,1.59209585998839,0.120939118644074,13.1644407354576,1.40574685421771e-39,2.06319246193237e-37
"ENSG00000142192",13124.5649669498,1.28312954122663,0.0982634231985924,13.058058629134,5.71670830342452e-39,8.28703317067341e-37
"ENSG00000183111",1868.92221093645,1.6079245609581,0.123142636231907,13.0574154505674,5.76520273653676e-39,8.28703317067341e-37
"ENSG00000187325",1666.51711855769,-1.64944289580784,0.126594682484577,-13.0293221123944,8.33448165151663e-39,1.18579262925609e-36
"ENSG00000072042",12575.5231746034,-1.28657421902469,0.0991733507053633,-12.9729832648995,1.74119167666012e-38,2.45226621693657e-36
"ENSG00000105220",11200.7837509456,1.41792116613142,0.109946918655807,12.8964156837381,4.71523723695849e-38,6.51101134484871e-36
"ENSG00000136048",624.256503119756,1.96842035507992,0.152633366100511,12.8963961509156,4.71643223000588e-38,6.51101134484871e-36
"ENSG00000176387",1979.97681938984,1.55851992370429,0.121426684864438,12.8350693708244,1.04309500254075e-37,1.42586996278683e-35
"ENSG00000136383",695.732134074799,1.84818330289958,0.144103385183823,12.8253982412833,1.18177789563759e-37,1.59976011639562e-35
"ENSG00000167371",347.216622110955,2.40086217195329,0.187904921660383,12.7770052574385,2.20393391310398e-37,2.95475486061623e-35
"ENSG00000109205",273.504530138362,3.04462484357655,0.238448986190279,12.7684537150726,2.45992778027335e-37,3.26654981336679e-35
"ENSG00000134243",944.025605084129,1.69320663820401,0.132722708664942,12.757475003607,2.83233892217573e-37,3.72559448980153e-35
"ENSG00000170017",4309.15618357151,1.34931825770472,0.106104602542331,12.7168683108388,4.76580835585983e-37,6.21024915007043e-35
"ENSG00000137942",6194.91032081007,1.46888426272183,0.115629400364,12.7033804386929,5.66296803274582e-37,7.31099660005324e-35
"ENSG00000198938",151517.677775082,-1.21588957511813,0.0959108176224024,-12.6772933988014,7.90133995092822e-37,1.01071910950268e-34
"ENSG00000064393",10815.3138126961,1.28814219234688,0.101849845604177,12.6474633781286,1.15545426081263e-36,1.46459079622822e-34
"ENSG00000078043",2561.72262893946,1.57166450247222,0.124453758995704,12.628501663228,1.47051626178973e-36,1.84715389532741e-34
"ENSG00000184349",5758.36867139587,1.3131506107721,0.104173204170924,12.6054547445573,1.97032875059036e-36,2.45288337227512e-34
"ENSG00000171617",2335.57850680501,1.77153302087364,0.140555626102833,12.6037859173104,2.01247663975454e-36,2.48318245912367e-34
"ENSG00000157483",854.766544726868,1.85451605653596,0.147204696173329,12.5982125893071,2.15983647751812e-36,2.64163157947677e-34
"ENSG00000188257",542.459079841482,2.47161039246254,0.197603424468233,12.5079329931343,6.75594060044169e-36,8.19113737321378e-34
"ENSG00000179094",775.199453207899,1.79544612127729,0.143808262936461,12.4849997115296,9.01436653058254e-36,1.08351131496476e-33
"ENSG00000166828",209.771516844415,3.15868978863308,0.254413564151725,12.4155714698817,2.15145132067283e-35,2.56390476616592e-33
"ENSG00000091879",378.361806222307,2.59252711907166,0.209219516450281,12.3914210445455,2.90843430728948e-35,3.43663555479128e-33
"ENSG00000131398",937.755460185383,1.82953676909327,0.14798362774236,12.3631025742828,4.13868880236048e-35,4.84922167826152e-33
"ENSG00000140443",1477.5626127556,1.52558621437617,0.124394739336623,12.2640734046461,1.41218462941988e-34,1.64084085733345e-32
"ENSG00000125968",897.563308465077,2.14430664696492,0.174904210007802,12.2598915536068,1.48698758957969e-34,1.71347669103385e-32
"ENSG00000111859",720.402990205536,1.80875372392852,0.148145634167373,12.2092948205617,2.77281991586336e-34,3.16896951531826e-32
"ENSG00000163399",16096.4860186592,1.23905002920239,0.102161565558979,12.1283383082758,7.47508592977329e-34,8.47358724543325e-32
"ENSG00000166165",19909.3795663777,1.38132460743704,0.114043304412727,12.1122815105214,9.09292203823826e-34,1.02244041918674e-31
"ENSG00000156515",6129.33481077715,1.22337739250708,0.101541846149051,12.0480121142499,1.9868385115354e-33,2.21619914930705e-31
"ENSG00000134755",5077.55615929324,1.31061969901453,0.108810537870863,12.0449703186835,2.06150601347543e-33,2.28123637665777e-31
"ENSG00000173482",2258.5671820285,1.38809099591919,0.115948718205036,11.971594144444,5.00574937837393e-33,5.4956821718636e-31
"ENSG00000171345",312.148651155874,2.2659056351639,0.189723846584698,11.9431778131925,7.0478069684563e-33,7.67715410634267e-31
"ENSG00000134986",3333.99320225385,1.37307350693529,0.115200546702543,11.9189842951065,9.42505492236437e-33,1.0187096184692e-30
"ENSG00000171314",5071.70031001265,1.32990055162966,0.111627001659045,11.9137890641525,1.00312977498856e-32,1.07589526558965e-30
"ENSG00000159208",447.060418577859,1.98175044638161,0.166752792472911,11.8843613770578,1.42721714715999e-32,1.51906020479785e-30
"ENSG00000164056",565.927493153582,1.82342569587935,0.153756482195668,11.8591793324127,1.9285608168752e-32,2.03711541437053e-30
"ENSG00000113083",238.09018709535,2.63732993260503,0.222917638194836,11.8309612194075,2.70031659938598e-32,2.83086574024352e-30
"ENSG00000141580",3223.34688130649,1.28052340125435,0.108597674246805,11.7914440630115,4.3206833515897e-32,4.49576775904591e-30
"ENSG00000107819",1374.01169443286,1.91090901032557,0.163266818634728,11.7042092588377,1.21284589327866e-31,1.25264520666551e-29
"ENSG00000169047",333.306640115647,2.22562568923989,0.191565704001251,11.6180800777646,3.33547668735977e-31,3.41959937146009e-29
"ENSG00000140465",149.582143163753,3.2590463088769,0.281743848170313,11.5674089427032,6.02755415781027e-31,6.13446624980646e-29
"ENSG00000107020",621.948440658514,-1.97507882079617,0.171232515594865,-11.534484638824,8.84150709173902e-31,8.93312560725486e-29
"ENSG00000114480",1353.97108863333,1.52018418654264,0.132225192479729,11.4969330581666,1.36686364525995e-30,1.371092072364e-28
"ENSG00000065809",2019.11285367278,1.37107958679667,0.119407160546942,11.4823900050589,1.61746616096382e-30,1.59945607676018e-28
"ENSG00000171388",842.158775152686,1.70182109175093,0.14820818643546,11.4826389329852,1.61281507546935e-30,1.59945607676018e-28
"ENSG00000164105",636.480130108623,1.72188478452019,0.150656003843659,11.4292476940185,2.98685284043958e-30,2.93279501086261e-28
"ENSG00000167460",8714.30807033414,1.16467110045451,0.102257841969803,11.3895528990181,4.71402308701179e-30,4.59633733581856e-28
"ENSG00000189060",6992.25011075826,1.30821826893573,0.11509819111194,11.3661062463041,6.16780968161297e-30,5.97206738824511e-28
"ENSG00000081181",2456.96217381401,-1.53886317582214,0.136450510781969,-11.27781176489,1.68894919063292e-29,1.62407024586171e-27
"ENSG00000198785",1293.45040046468,1.62717307612444,0.144358150775309,11.2717783331619,1.80879211135795e-29,1.72739646634684e-27
"ENSG00000129657",1169.7723456881,1.4814152744714,0.131578256697333,11.2588151846325,2.09557138170097e-29,1.98765658333719e-27
"ENSG00000120885",468.909391781273,1.85364581743111,0.165605009988312,11.1931747569831,4.40377991742439e-29,4.14877725598974e-27
"ENSG00000110090",3399.90071793977,-1.28355289057455,0.114728993927331,-11.1876941184331,4.68457972322364e-29,4.38369765643673e-27
"ENSG00000103540",1987.03129446171,1.57162825232698,0.14121855422532,11.1290493019733,9.05965768296225e-29,8.42125380490284e-27
"ENSG00000074800",31114.3517009706,1.36645635660695,0.122936806311692,11.1151118822988,1.05917784722948e-28,9.78020975094084e-27
"ENSG00000213918",1609.01532636269,1.42779581762395,0.128487680773132,11.1123168309418,1.09286640378831e-28,1.00248922815924e-26
"ENSG00000083444",6425.10518437835,1.29305575422984,0.116496862517718,11.0994899457758,1.26161805818997e-28,1.14972160688515e-26
"ENSG00000109654",352.957035088575,2.22813258483342,0.201440003614883,11.0610233560818,1.93872785543724e-28,1.75530405768581e-26
"ENSG00000167751",25327.8740335259,1.1187900035879,0.101342584563809,11.03968295661,2.45899259695768e-28,2.21198282447619e-26
"ENSG00000212907",47833.6665160852,-1.13981497318557,0.10332710573389,-11.0311322966992,2.70438458615061e-28,2.41713040286525e-26
"ENSG00000013441",4103.7799700455,1.32787539219196,0.120472884040666,11.0221931081498,2.98691673927335e-28,2.65264841373811e-26
"ENSG00000072682",1063.99061971408,1.47153678801449,0.133577884889143,11.0163204727768,3.18826935449849e-28,2.81354681074509e-26
"ENSG00000141179",823.832035038804,1.52304266002133,0.138544069076642,10.9931999989028,4.12052724229481e-28,3.61336549303878e-26
"ENSG00000116285",2090.09115582927,1.26825919327321,0.115740308249319,10.9578003761769,6.09630940593393e-28,5.31255262793355e-26
"ENSG00000155850",1123.53045412798,1.61349418581021,0.147303994221,10.9534992200516,6.39292458402281e-28,5.53643152018821e-26
"ENSG00000069206",577.80693979674,1.83082578332391,0.168132010233335,10.8892160438876,1.29752361191732e-27,1.1167513408002e-25
"ENSG00000198842",187.381842100003,-2.68731032277616,0.247553870297549,-10.8554567114872,1.87865290177102e-27,1.60699738707934e-25
"ENSG00000132872",2196.5428090517,1.28662643860238,0.119260144117797,10.7884025138486,3.90518588393623e-27,3.32012236461725e-25
"ENSG00000105879",3003.71632768284,1.19414015117132,0.110786095565997,10.7787908317425,4.33547207024484e-27,3.66360527729841e-25
"ENSG00000092964",764.964714316191,1.79162244955164,0.166612561971518,10.7532254972342,5.72248084546204e-27,4.80653918242634e-25
"ENSG00000080709",872.27912219536,1.47178903403468,0.137001808470267,10.7428438388395,6.40407636966635e-27,5.34682855223101e-25
"ENSG00000122085",4709.18183591154,1.14692859916934,0.106916216358082,10.7273586574376,7.57299159108499e-27,6.28513224729155e-25
"ENSG00000144749",1663.31371156352,-1.28007015608305,0.119852036518442,-10.6804205691247,1.25700881957553e-26,1.03706946575986e-24
"ENSG00000146205",388.725242738203,2.00585260494561,0.187882750593344,10.6760870735127,1.31706807604072e-26,1.08022824613151e-24
"ENSG00000079819",652.429108340692,1.5949454860978,0.14951259812026,10.6676327356369,1.44254727480435e-26,1.17622436564895e-24
"ENSG00000114315",276.792320183495,2.1074801166474,0.198786222065049,10.6017413820449,2.92482692616083e-26,2.3709803390384e-24
"ENSG00000144320",2015.04340335177,1.47130631062242,0.139001312915957,10.5848375080601,3.50388167617508e-26,2.82396660178666e-24
"ENSG00000073910",702.740497333447,1.50168325582462,0.142158324377012,10.5634563604033,4.40150343997137e-26,3.52702083123683e-24
"ENSG00000083642",4230.64092093717,1.25455712978236,0.118839797048123,10.5567087873294,4.72954543169799e-26,3.768231540238e-24
"ENSG00000187474",77.7793143952065,5.71020823321452,0.541142985512462,10.5521246437426,4.96612034723938e-26,3.9342395455431e-24
"ENSG00000256683",2186.28084254031,1.5099516288775,0.143415925617175,10.5284794724127,6.38576185603565e-26,5.03032076602853e-24
"ENSG00000108960",706.484424239397,1.51550902230384,0.144198284368166,10.5098963482427,7.77789856374772e-26,6.09254155473789e-24
"ENSG00000162545",2141.09675074396,1.36087956928829,0.131029793285254,10.3860315670775,2.87049219396043e-25,2.23593702013354e-23
"ENSG00000087301",859.154125591021,1.45709376376501,0.140430007965497,10.3759430400588,3.19046590353103e-25,2.47137033849629e-23
"ENSG00000111335",225.420752673816,-2.26494911435116,0.219600170347573,-10.3139679298349,6.09324342410345e-25,4.69381729625825e-23
"ENSG00000105329",97.2166770658968,7.32772207589022,0.711985054089807,10.2919605317529,7.66005767395896e-25,5.86836176637416e-23
"ENSG00000104691",533.315390701724,-1.59618775480048,0.155698459042904,-10.2517890325468,1.16173086080483e-24,8.85137343836158e-23
"ENSG00000077616",197.454189914022,2.69515181623688,0.263034244851756,10.2463913691385,1.2284450969093e-24,9.30880977511215e-23
"ENSG00000188994",1102.12095476499,1.46704259295072,0.144022286432081,10.1862192949045,2.28477493023676e-24,1.72197928931304e-22
"ENSG00000008394",6652.85991072095,-1.03526843676321,0.101765609384868,-10.1730677290785,2.61539178766633e-24,1.96055955351783e-22
"ENSG00000228253",22207.4570021099,-1.24023606544211,0.122047277572501,-10.1619314261669,2.93209538763686e-24,2.18621422405459e-22
"ENSG00000254726",1113.34056149028,1.29661791745371,0.127654539796351,10.1572409373158,3.0765962820016e-24,2.28175435957172e-22
"ENSG00000102804",4030.30161182114,1.09644078109319,0.108115359481279,10.1413969888621,3.61886817786089e-24,2.66972904782616e-22
"ENSG00000014257",406.941716374848,-1.7732001799575,0.17504837384634,-10.1297723651751,4.07597211921534e-24,2.99111996095892e-22
"ENSG00000134769",572.33661856847,1.59061732790377,0.157185264433207,10.1193794064562,4.53280506142742e-24,3.30894769484202e-22
"ENSG00000012660",68669.1648576943,1.07114793334223,0.105975157854003,10.1075379837405,5.11535967468202e-24,3.71476353875476e-22
"ENSG00000067048",7361.12646046973,1.1799265673237,0.116998753230092,10.0849499225281,6.43980125821458e-24,4.65233932348632e-22
"ENSG00000113389",116.797877714367,3.09095947697969,0.306876728159837,10.0723163190458,7.32327103466011e-24,5.26331794001371e-22
"ENSG00000197016",1121.07934010857,1.48124747282503,0.147247183863223,10.0595979764269,8.33379630982026e-24,5.95887804860635e-22
"ENSG00000106258",320.234283939408,2.02440985448267,0.201569199361204,10.0432499652638,9.8378344498879e-24,6.99841457830546e-22
"ENSG00000165175",3964.66324033723,-1.07457499587924,0.107288251089474,-10.0157751195244,1.29939307240794e-23,9.19666883684464e-22
"ENSG00000119950",2570.77086847625,1.28595785647472,0.128484616312323,10.0086523459648,1.39641731300064e-23,9.83345787634745e-22
"ENSG00000139865",2893.79448341838,1.31586040388421,0.13200046983131,9.96860394183309,2.09147864123458e-23,1.46540134144391e-21
"ENSG00000164211",788.781349399224,1.60860319294981,0.161424820920828,9.9650300602704,2.16808268235517e-23,1.51147884200391e-21
"ENSG00000124233",140.920898858286,3.12570060505031,0.313723465974721,9.96323496343806,2.20760120902285e-23,1.53137232126396e-21
"ENSG00000041982",88.1789559155156,3.63611061536432,0.365474120390403,9.94902350809461,2.54669782025752e-23,1.75785186672528e-21
"ENSG00000006625",1983.29559117756,-1.13648391779354,0.114365586654337,-9.93728927591213,2.86517730960638e-23,1.96793927230747e-21
"ENSG00000198899",133039.289741761,-1.06314563562196,0.107315467283645,-9.9067325757616,3.89165389573114e-23,2.6598691307931e-21
"ENSG00000124181",2947.24065512176,1.067567493281,0.107875700195379,9.89627405752623,4.32073280066791e-23,2.93873060681526e-21
"ENSG00000074181",886.976263362062,1.47437429665259,0.149114948879172,9.88750160687965,4.71651738058382e-23,3.19234960376118e-21
"ENSG00000188322",555.61400170797,1.57532914141946,0.159685972294602,9.86516923673897,5.89349801466966e-23,3.96971221345599e-21
"ENSG00000042980",120.23880585638,3.14351411539503,0.319987968488905,9.82385097239686,8.88818101317357e-23,5.95807249359034e-21
"ENSG00000169213",2494.90117545079,1.13848455180594,0.115974098920776,9.81671392492271,9.5402783369995e-23,6.36459812692747e-21
"ENSG00000075461",135.365311331358,2.93894266658343,0.299495790932382,9.81296818040079,9.90124639552507e-23,6.57395611870505e-21
"ENSG00000175105",1080.46867272884,1.50642213535747,0.155281617927305,9.70122642631591,2.97896027354355e-22,1.96851389071174e-20
"ENSG00000155657",401.022539408827,1.78338149867038,0.184149395724467,9.68442764449117,3.51169936090448e-22,2.30960491457977e-20
"ENSG00000163110",2615.391541328,1.28058911264715,0.132376582524106,9.67383421017049,3.89505406850884e-22,2.54970605057365e-20
"ENSG00000186918",768.887137873704,1.42471892107272,0.147672987886227,9.64779640112911,5.02233186038014e-22,3.27226042660188e-20
"ENSG00000074219",340.533250471711,1.7665558457194,0.183191969284972,9.64319480059395,5.25272182816835e-22,3.40645118372797e-20
"ENSG00000151012",1870.53418755623,-1.18350691619722,0.122753968452453,-9.64129250660952,5.35099231449822e-22,3.45411508523374e-20
"ENSG00000144381",16289.459910769,-1.0683062270887,0.110855988452835,-9.6368833294308,5.58581607784836e-22,3.58907988817694e-20
"ENSG00000121691",2034.11910231281,-1.10443758114905,0.114735477271834,-9.62594663316205,6.21321619177186e-22,3.9738932734805e-20
"ENSG00000164032",6831.31095851133,1.01939206605915,0.106223353697439,9.59668500923754,8.25569503299724e-22,5.25612583767491e-20
"ENSG00000161031",61.0758233182968,4.6946242339601,0.489237012938375,9.59580757343772,8.32624778492452e-22,5.27694876660012e-20
"ENSG00000110841",2634.93143131105,1.28181498271468,0.134143704681454,9.55553587668213,1.22945981602894e-21,7.75672317415904e-20
"ENSG00000170322",2265.78554513726,1.1067260110367,0.115918609494301,9.54744036237869,1.32940175956511e-21,8.34948141153888e-20
"ENSG00000151640",351.485466776822,1.82816092615519,0.191858329666273,9.52870239897939,1.59261389143489e-21,9.95776479294915e-20
"ENSG00000134294",7600.04105121872,1.15516289037548,0.121321505721445,9.52150143131045,1.70694762103232e-21,1.06249869107382e-19
"ENSG00000058335",65.2803812065132,4.1643778897367,0.438533046766751,9.49615523947428,2.17782995646487e-21,1.34360544614999e-19
"ENSG00000105792",1160.36320234382,1.4128545477362,0.148781423567216,9.49617575811076,2.17740104540351e-21,1.34360544614999e-19
"ENSG00000111328",5159.05348850621,1.05505833073701,0.111440266642711,9.46747852030571,2.86680142960795e-21,1.76087279000104e-19
"ENSG00000145349",1386.24441293382,1.23860654772314,0.130915232943365,9.46113389462458,3.04621727436199e-21,1.862868748089e-19
"ENSG00000135766",209.929221186054,2.12596991399977,0.225187401973436,9.4408918765827,3.6961970490567e-21,2.25048364432304e-19
"ENSG00000142515",99005.1222227783,0.93393450350927,0.0990383190430381,9.43003185568425,4.09964442879688e-21,2.48527575090065e-19
"ENSG00000146674",5155.86313993764,1.34390857090858,0.142690705940132,9.41833290440398,4.58306584488646e-21,2.76630679979445e-19
"ENSG00000197119",1068.79490584857,1.23908618878697,0.131573979280419,9.4174106123685,4.62349095443721e-21,2.77867820593612e-19
"ENSG00000157224",5310.72941427616,1.12183189014173,0.119267943155748,9.40598001825827,5.15475621560044e-21,3.08466806498356e-19
"ENSG00000132793",857.770938141076,1.3844913710323,0.147482169720025,9.38751697008909,6.14313442629327e-21,3.66041552588919e-19
"ENSG00000118985",5870.3155238898,1.24327515411694,0.132474433252301,9.38501961166416,6.29047335407995e-21,3.73225829684837e-19
"ENSG00000185650",2678.73723824111,1.15622772621521,0.123208421137204,9.3843238598735,6.33214009611619e-21,3.74106056610797e-19
"ENSG00000137504",3460.445859607,1.08874537802383,0.116048525026813,9.381811425628,6.4848883858086e-21,3.81513918832613e-19
"ENSG00000096696",9654.42140241166,1.00294963920442,0.106990187714569,9.37422076387147,6.96886189336262e-21,4.08264039408215e-19
"ENSG00000138821",2395.74889202104,1.10373828706143,0.117755223823783,9.37315773534717,7.03943128815117e-21,4.10672763392016e-19
"ENSG00000142599",1859.31950821417,1.10492236210019,0.117906081800924,9.37120753419459,7.17073830405962e-21,4.16590017389597e-19
"ENSG00000135837",1508.26378161691,1.35442971455443,0.144658206635097,9.362964923041,7.75299191867751e-21,4.48547578100085e-19
"ENSG00000136783",1315.47042733664,-1.14968614605585,0.122948859137269,-9.35092976155441,8.68805931692456e-21,5.00568640726773e-19
"ENSG00000170522",1151.81626798484,-1.24268458572575,0.13300182033338,-9.34336524576019,9.3319871298276e-21,5.35456364408173e-19
"ENSG00000091409",2249.24492626322,-1.08627320636709,0.116277014234381,-9.3421147207777,9.4428916302257e-21,5.39599336066545e-19
